travelCode,userCode,from,to,flightType,price_flight,time,distance,agency,date_flight,year,month,day,day_of_week,name,place,days,price_hotel,total,date_hotel,booking_month
104785,1040,Salvador (BH),Florianopolis (SC),premium,1321.52,2.44,937.77,CloudFy,2019-11-30,2019,11,30,Saturday,Hotel K,Salvador (BH),2,263.41,526.82,2019-11-28,11
104790,1040,Florianopolis (SC),Recife (PE),economic,674.52,1.76,676.53,CloudFy,2020-01-02,2020,1,2,Thursday,Hotel AU,Recife (PE),1,312.83,312.83,2020-01-02,1
104790,1040,Recife (PE),Florianopolis (SC),economic,761.2,1.76,676.53,CloudFy,2020-01-03,2020,1,3,Friday,Hotel AU,Recife (PE),1,312.83,312.83,2020-01-02,1
104793,1040,Florianopolis (SC),Sao Paulo (SP),premium,554.87,1.46,562.14,CloudFy,2020-01-23,2020,1,23,Thursday,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-01-23,1
104793,1040,Sao Paulo (SP),Florianopolis (SC),premium,1370.17,1.46,562.14,CloudFy,2020-01-25,2020,1,25,Saturday,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-01-23,1
104799,1040,Florianopolis (SC),Brasilia (DF),firstClass,1087.18,1.66,637.56,Rainbow,2020-03-05,2020,3,5,Thursday,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-03-05,3
104799,1040,Brasilia (DF),Florianopolis (SC),firstClass,1576.97,1.66,637.56,Rainbow,2020-03-07,2020,3,7,Saturday,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-03-05,3
104801,1040,Florianopolis (SC),Brasilia (DF),economic,636.51,1.66,637.56,CloudFy,2020-03-19,2020,3,19,Thursday,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-03-19,3
104801,1040,Brasilia (DF),Florianopolis (SC),economic,884.94,1.66,637.56,CloudFy,2020-03-22,2020,3,22,Sunday,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-03-19,3
104803,1040,Florianopolis (SC),Recife (PE),economic,674.52,1.76,676.53,CloudFy,2020-04-02,2020,4,2,Thursday,Hotel AU,Recife (PE),2,312.83,625.66,2020-04-02,4
104803,1040,Recife (PE),Florianopolis (SC),economic,761.2,1.76,676.53,CloudFy,2020-04-04,2020,4,4,Saturday,Hotel AU,Recife (PE),2,312.83,625.66,2020-04-02,4
104807,1040,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,549.55,1.21,466.3,Rainbow,2020-04-30,2020,4,30,Thursday,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-04-30,4
104807,1040,Rio de Janeiro (RJ),Florianopolis (SC),firstClass,941.27,1.21,466.3,Rainbow,2020-05-02,2020,5,2,Saturday,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-04-30,4
104809,1040,Florianopolis (SC),Rio de Janeiro (RJ),economic,313.62,1.21,466.3,CloudFy,2020-05-14,2020,5,14,Thursday,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-05-14,5
104809,1040,Rio de Janeiro (RJ),Florianopolis (SC),economic,533.69,1.21,466.3,CloudFy,2020-05-16,2020,5,16,Saturday,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-05-14,5
104811,1040,Florianopolis (SC),Campo Grande (MS),economic,544.86,1.49,573.81,Rainbow,2020-05-28,2020,5,28,Thursday,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-05-28,5
104811,1040,Campo Grande (MS),Florianopolis (SC),economic,764.53,1.49,573.81,Rainbow,2020-05-30,2020,5,30,Saturday,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-05-28,5
104812,1040,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,2.1,808.85,FlyingDrops,2020-06-04,2020,6,4,Thursday,Hotel Z,Aracaju (SE),2,208.04,416.08,2020-06-04,6
104812,1040,Aracaju (SE),Florianopolis (SC),firstClass,1499.93,2.1,808.85,FlyingDrops,2020-06-06,2020,6,6,Saturday,Hotel Z,Aracaju (SE),2,208.04,416.08,2020-06-04,6
104813,1040,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,585.77,1.21,466.3,CloudFy,2020-06-11,2020,6,11,Thursday,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-06-11,6
104813,1040,Rio de Janeiro (RJ),Florianopolis (SC),firstClass,875.65,1.21,466.3,CloudFy,2020-06-13,2020,6,13,Saturday,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-06-11,6
104815,1040,Florianopolis (SC),Brasilia (DF),firstClass,1087.18,1.66,637.56,Rainbow,2020-06-25,2020,6,25,Thursday,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-06-25,6
104815,1040,Brasilia (DF),Florianopolis (SC),firstClass,1576.97,1.66,637.56,Rainbow,2020-06-29,2020,6,29,Monday,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-06-25,6
104816,1040,Florianopolis (SC),Brasilia (DF),firstClass,1097.17,1.66,637.56,FlyingDrops,2020-07-02,2020,7,2,Thursday,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-07-02,7
104816,1040,Brasilia (DF),Florianopolis (SC),firstClass,1569.65,1.66,637.56,FlyingDrops,2020-07-06,2020,7,6,Monday,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-07-02,7
104817,1040,Florianopolis (SC),Sao Paulo (SP),economic,427.0,1.46,562.14,Rainbow,2020-07-09,2020,7,9,Thursday,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-07-09,7
104817,1040,Sao Paulo (SP),Florianopolis (SC),economic,908.17,1.46,562.14,Rainbow,2020-07-11,2020,7,11,Saturday,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-07-09,7
104821,1040,Florianopolis (SC),Natal (RN),economic,726.95,1.84,709.37,CloudFy,2020-08-06,2020,8,6,Thursday,Hotel BD,Natal (RN),4,242.88,971.52,2020-08-06,8
104821,1040,Natal (RN),Florianopolis (SC),economic,873.07,1.84,709.37,CloudFy,2020-08-10,2020,8,10,Monday,Hotel BD,Natal (RN),4,242.88,971.52,2020-08-06,8
104826,1040,Florianopolis (SC),Brasilia (DF),firstClass,1087.18,1.66,637.56,Rainbow,2020-09-10,2020,9,10,Thursday,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-09-10,9
104826,1040,Brasilia (DF),Florianopolis (SC),firstClass,1576.97,1.66,637.56,Rainbow,2020-09-12,2020,9,12,Saturday,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-09-10,9
104827,1040,Florianopolis (SC),Campo Grande (MS),economic,544.86,1.49,573.81,Rainbow,2020-09-17,2020,9,17,Thursday,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-09-17,9
104827,1040,Campo Grande (MS),Florianopolis (SC),economic,764.53,1.49,573.81,Rainbow,2020-09-19,2020,9,19,Saturday,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-09-17,9
104828,1040,Florianopolis (SC),Natal (RN),premium,1114.55,1.84,709.37,Rainbow,2020-09-24,2020,9,24,Thursday,Hotel BD,Natal (RN),4,242.88,971.52,2020-09-24,9
104828,1040,Natal (RN),Florianopolis (SC),premium,1212.58,1.84,709.37,Rainbow,2020-09-28,2020,9,28,Monday,Hotel BD,Natal (RN),4,242.88,971.52,2020-09-24,9
104842,1040,Florianopolis (SC),Natal (RN),firstClass,1348.79,1.84,709.37,FlyingDrops,2020-12-31,2020,12,31,Thursday,Hotel BD,Natal (RN),2,242.88,485.76,2020-12-31,12
104842,1040,Natal (RN),Florianopolis (SC),firstClass,1540.6,1.84,709.37,FlyingDrops,2021-01-02,2021,1,2,Saturday,Hotel BD,Natal (RN),2,242.88,485.76,2020-12-31,12
104848,1040,Florianopolis (SC),Campo Grande (MS),premium,697.65,1.49,573.81,CloudFy,2021-02-11,2021,2,11,Thursday,Hotel BW,Campo Grande (MS),1,60.39,60.39,2021-02-11,2
104848,1040,Campo Grande (MS),Florianopolis (SC),premium,1031.59,1.49,573.81,CloudFy,2021-02-12,2021,2,12,Friday,Hotel BW,Campo Grande (MS),1,60.39,60.39,2021-02-11,2
104850,1040,Florianopolis (SC),Salvador (BH),firstClass,1692.64,2.44,937.77,FlyingDrops,2021-02-25,2021,2,25,Thursday,Hotel K,Salvador (BH),3,263.41,790.23,2021-02-25,2
104850,1040,Salvador (BH),Florianopolis (SC),firstClass,1616.44,2.44,937.77,FlyingDrops,2021-02-28,2021,2,28,Sunday,Hotel K,Salvador (BH),3,263.41,790.23,2021-02-25,2
104851,1040,Florianopolis (SC),Recife (PE),firstClass,1175.62,1.76,676.53,Rainbow,2021-03-04,2021,3,4,Thursday,Hotel AU,Recife (PE),4,312.83,1251.32,2021-03-04,3
104851,1040,Recife (PE),Florianopolis (SC),firstClass,1371.83,1.76,676.53,Rainbow,2021-03-08,2021,3,8,Monday,Hotel AU,Recife (PE),4,312.83,1251.32,2021-03-04,3
104852,1040,Florianopolis (SC),Sao Paulo (SP),economic,426.91,1.46,562.14,CloudFy,2021-03-11,2021,3,11,Thursday,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2021-03-11,3
104852,1040,Sao Paulo (SP),Florianopolis (SC),economic,947.95,1.46,562.14,CloudFy,2021-03-12,2021,3,12,Friday,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2021-03-11,3
104858,1040,Florianopolis (SC),Brasilia (DF),premium,814.55,1.66,637.56,Rainbow,2021-04-22,2021,4,22,Thursday,Hotel BP,Brasilia (DF),2,247.62,495.24,2021-04-22,4
104858,1040,Brasilia (DF),Florianopolis (SC),premium,1222.24,1.66,637.56,Rainbow,2021-04-24,2021,4,24,Saturday,Hotel BP,Brasilia (DF),2,247.62,495.24,2021-04-22,4
104863,1040,Florianopolis (SC),Recife (PE),firstClass,1175.62,1.76,676.53,Rainbow,2021-05-27,2021,5,27,Thursday,Hotel AU,Recife (PE),3,312.83,938.49,2021-05-27,5
104863,1040,Recife (PE),Florianopolis (SC),firstClass,1371.83,1.76,676.53,Rainbow,2021-05-30,2021,5,30,Sunday,Hotel AU,Recife (PE),3,312.83,938.49,2021-05-27,5
104866,1040,Florianopolis (SC),Recife (PE),economic,695.3,1.76,676.53,Rainbow,2021-06-17,2021,6,17,Thursday,Hotel AU,Recife (PE),4,312.83,1251.32,2021-06-17,6
104866,1040,Recife (PE),Florianopolis (SC),economic,803.39,1.76,676.53,Rainbow,2021-06-21,2021,6,21,Monday,Hotel AU,Recife (PE),4,312.83,1251.32,2021-06-17,6
104868,1040,Florianopolis (SC),Salvador (BH),firstClass,1640.8,2.44,937.77,CloudFy,2021-07-01,2021,7,1,Thursday,Hotel K,Salvador (BH),1,263.41,263.41,2021-07-01,7
104868,1040,Salvador (BH),Florianopolis (SC),firstClass,1657.48,2.44,937.77,CloudFy,2021-07-02,2021,7,2,Friday,Hotel K,Salvador (BH),1,263.41,263.41,2021-07-01,7
104870,1040,Florianopolis (SC),Campo Grande (MS),economic,544.86,1.49,573.81,Rainbow,2021-07-15,2021,7,15,Thursday,Hotel BW,Campo Grande (MS),2,60.39,120.78,2021-07-15,7
104870,1040,Campo Grande (MS),Florianopolis (SC),economic,764.53,1.49,573.81,Rainbow,2021-07-17,2021,7,17,Saturday,Hotel BW,Campo Grande (MS),2,60.39,120.78,2021-07-15,7
104872,1040,Florianopolis (SC),Aracaju (SE),premium,1248.7,2.1,808.85,Rainbow,2021-07-29,2021,7,29,Thursday,Hotel Z,Aracaju (SE),4,208.04,832.16,2021-07-29,7
104872,1040,Aracaju (SE),Florianopolis (SC),premium,1132.81,2.1,808.85,Rainbow,2021-08-02,2021,8,2,Monday,Hotel Z,Aracaju (SE),4,208.04,832.16,2021-07-29,7
104873,1040,Florianopolis (SC),Sao Paulo (SP),economic,426.91,1.46,562.14,CloudFy,2021-08-05,2021,8,5,Thursday,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-08-05,8
104873,1040,Sao Paulo (SP),Florianopolis (SC),economic,947.95,1.46,562.14,CloudFy,2021-08-09,2021,8,9,Monday,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-08-05,8
104875,1040,Florianopolis (SC),Aracaju (SE),economic,819.41,2.1,808.85,Rainbow,2021-08-19,2021,8,19,Thursday,Hotel Z,Aracaju (SE),1,208.04,208.04,2021-08-19,8
104875,1040,Aracaju (SE),Florianopolis (SC),economic,852.18,2.1,808.85,Rainbow,2021-08-20,2021,8,20,Friday,Hotel Z,Aracaju (SE),1,208.04,208.04,2021-08-19,8
104877,1040,Florianopolis (SC),Salvador (BH),firstClass,1630.75,2.44,937.77,Rainbow,2021-09-02,2021,9,2,Thursday,Hotel K,Salvador (BH),3,263.41,790.23,2021-09-02,9
104877,1040,Salvador (BH),Florianopolis (SC),firstClass,1654.09,2.44,937.77,Rainbow,2021-09-05,2021,9,5,Sunday,Hotel K,Salvador (BH),3,263.41,790.23,2021-09-02,9
104882,1040,Florianopolis (SC),Recife (PE),premium,1013.4,1.76,676.53,Rainbow,2021-10-07,2021,10,7,Thursday,Hotel AU,Recife (PE),2,312.83,625.66,2021-10-07,10
104882,1040,Recife (PE),Florianopolis (SC),premium,1070.54,1.76,676.53,Rainbow,2021-10-09,2021,10,9,Saturday,Hotel AU,Recife (PE),2,312.83,625.66,2021-10-07,10
104894,1040,Florianopolis (SC),Recife (PE),firstClass,1300.6,1.76,676.53,CloudFy,2021-12-30,2021,12,30,Thursday,Hotel AU,Recife (PE),3,312.83,938.49,2021-12-30,12
104894,1040,Recife (PE),Florianopolis (SC),firstClass,1354.53,1.76,676.53,CloudFy,2022-01-02,2022,1,2,Sunday,Hotel AU,Recife (PE),3,312.83,938.49,2021-12-30,12
104898,1040,Florianopolis (SC),Recife (PE),premium,1013.4,1.76,676.53,Rainbow,2022-01-27,2022,1,27,Thursday,Hotel AU,Recife (PE),1,312.83,312.83,2022-01-27,1
104898,1040,Recife (PE),Florianopolis (SC),premium,1070.54,1.76,676.53,Rainbow,2022-01-28,2022,1,28,Friday,Hotel AU,Recife (PE),1,312.83,312.83,2022-01-27,1
104905,1040,Florianopolis (SC),Salvador (BH),firstClass,1640.8,2.44,937.77,CloudFy,2022-03-17,2022,3,17,Thursday,Hotel K,Salvador (BH),4,263.41,1053.64,2022-03-17,3
104905,1040,Salvador (BH),Florianopolis (SC),firstClass,1657.48,2.44,937.77,CloudFy,2022-03-21,2022,3,21,Monday,Hotel K,Salvador (BH),4,263.41,1053.64,2022-03-17,3
104906,1040,Florianopolis (SC),Rio de Janeiro (RJ),premium,469.92,1.21,466.3,CloudFy,2022-03-24,2022,3,24,Thursday,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2022-03-24,3
104906,1040,Rio de Janeiro (RJ),Florianopolis (SC),premium,708.27,1.21,466.3,CloudFy,2022-03-25,2022,3,25,Friday,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2022-03-24,3
104916,1040,Florianopolis (SC),Aracaju (SE),economic,819.41,2.1,808.85,Rainbow,2022-06-02,2022,6,2,Thursday,Hotel Z,Aracaju (SE),4,208.04,832.16,2022-06-02,6
104916,1040,Aracaju (SE),Florianopolis (SC),economic,852.18,2.1,808.85,Rainbow,2022-06-06,2022,6,6,Monday,Hotel Z,Aracaju (SE),4,208.04,832.16,2022-06-02,6
104917,1040,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,585.77,1.21,466.3,CloudFy,2022-06-09,2022,6,9,Thursday,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2022-06-09,6
104917,1040,Rio de Janeiro (RJ),Florianopolis (SC),firstClass,875.65,1.21,466.3,CloudFy,2022-06-12,2022,6,12,Sunday,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2022-06-09,6
104920,1040,Florianopolis (SC),Brasilia (DF),economic,636.51,1.66,637.56,CloudFy,2022-06-30,2022,6,30,Thursday,Hotel BP,Brasilia (DF),4,247.62,990.48,2022-06-30,6
104920,1040,Brasilia (DF),Florianopolis (SC),economic,884.94,1.66,637.56,CloudFy,2022-07-04,2022,7,4,Monday,Hotel BP,Brasilia (DF),4,247.62,990.48,2022-06-30,6
104922,1040,Florianopolis (SC),Aracaju (SE),economic,819.41,2.1,808.85,Rainbow,2022-07-14,2022,7,14,Thursday,Hotel Z,Aracaju (SE),3,208.04,624.12,2022-07-14,7
104922,1040,Aracaju (SE),Florianopolis (SC),economic,852.18,2.1,808.85,Rainbow,2022-07-17,2022,7,17,Sunday,Hotel Z,Aracaju (SE),3,208.04,624.12,2022-07-14,7
104925,1040,Florianopolis (SC),Salvador (BH),firstClass,1692.64,2.44,937.77,FlyingDrops,2022-08-04,2022,8,4,Thursday,Hotel K,Salvador (BH),3,263.41,790.23,2022-08-04,8
104925,1040,Salvador (BH),Florianopolis (SC),firstClass,1616.44,2.44,937.77,FlyingDrops,2022-08-07,2022,8,7,Sunday,Hotel K,Salvador (BH),3,263.41,790.23,2022-08-04,8
104927,1040,Florianopolis (SC),Rio de Janeiro (RJ),premium,481.42,1.21,466.3,Rainbow,2022-08-18,2022,8,18,Thursday,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2022-08-18,8
104927,1040,Rio de Janeiro (RJ),Florianopolis (SC),premium,672.66,1.21,466.3,Rainbow,2022-08-22,2022,8,22,Monday,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2022-08-18,8
104931,1040,Florianopolis (SC),Brasilia (DF),firstClass,1087.18,1.66,637.56,Rainbow,2022-09-15,2022,9,15,Thursday,Hotel BP,Brasilia (DF),3,247.62,742.86,2022-09-15,9
104931,1040,Brasilia (DF),Florianopolis (SC),firstClass,1576.97,1.66,637.56,Rainbow,2022-09-18,2022,9,18,Sunday,Hotel BP,Brasilia (DF),3,247.62,742.86,2022-09-15,9
104934,1040,Florianopolis (SC),Rio de Janeiro (RJ),economic,317.08,1.21,466.3,Rainbow,2022-10-06,2022,10,6,Thursday,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2022-10-06,10
104934,1040,Rio de Janeiro (RJ),Florianopolis (SC),economic,519.1,1.21,466.3,Rainbow,2022-10-10,2022,10,10,Monday,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2022-10-06,10
104935,1040,Florianopolis (SC),Salvador (BH),economic,915.02,2.44,937.77,Rainbow,2022-10-13,2022,10,13,Thursday,Hotel K,Salvador (BH),4,263.41,1053.64,2022-10-13,10
104935,1040,Salvador (BH),Florianopolis (SC),economic,899.6,2.44,937.77,Rainbow,2022-10-17,2022,10,17,Monday,Hotel K,Salvador (BH),4,263.41,1053.64,2022-10-13,10
104946,1041,Florianopolis (SC),Natal (RN),economic,726.95,1.84,709.37,CloudFy,2019-10-24,2019,10,24,Thursday,Hotel BD,Natal (RN),1,242.88,242.88,2019-10-24,10
104946,1041,Natal (RN),Florianopolis (SC),economic,873.07,1.84,709.37,CloudFy,2019-10-25,2019,10,25,Friday,Hotel BD,Natal (RN),1,242.88,242.88,2019-10-24,10
104947,1041,Florianopolis (SC),Salvador (BH),firstClass,1630.75,2.44,937.77,Rainbow,2019-10-31,2019,10,31,Thursday,Hotel K,Salvador (BH),1,263.41,263.41,2019-10-31,10
104947,1041,Salvador (BH),Florianopolis (SC),firstClass,1654.09,2.44,937.77,Rainbow,2019-11-01,2019,11,1,Friday,Hotel K,Salvador (BH),1,263.41,263.41,2019-10-31,10
104948,1041,Florianopolis (SC),Campo Grande (MS),firstClass,949.58,1.49,573.81,CloudFy,2019-11-07,2019,11,7,Thursday,Hotel BW,Campo Grande (MS),4,60.39,241.56,2019-11-07,11
104948,1041,Campo Grande (MS),Florianopolis (SC),firstClass,1446.34,1.49,573.81,CloudFy,2019-11-11,2019,11,11,Monday,Hotel BW,Campo Grande (MS),4,60.39,241.56,2019-11-07,11
104951,1041,Florianopolis (SC),Salvador (BH),premium,1367.88,2.44,937.77,Rainbow,2019-11-28,2019,11,28,Thursday,Hotel K,Salvador (BH),3,263.41,790.23,2019-11-28,11
104951,1041,Salvador (BH),Florianopolis (SC),premium,1336.68,2.44,937.77,Rainbow,2019-12-01,2019,12,1,Sunday,Hotel K,Salvador (BH),3,263.41,790.23,2019-11-28,11
104954,1041,Florianopolis (SC),Sao Paulo (SP),firstClass,738.8,1.46,562.14,Rainbow,2019-12-19,2019,12,19,Thursday,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2019-12-19,12
104954,1041,Sao Paulo (SP),Florianopolis (SC),firstClass,1718.28,1.46,562.14,Rainbow,2019-12-23,2019,12,23,Monday,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2019-12-19,12
104955,1041,Florianopolis (SC),Salvador (BH),firstClass,1640.8,2.44,937.77,CloudFy,2019-12-26,2019,12,26,Thursday,Hotel K,Salvador (BH),4,263.41,1053.64,2019-12-26,12
104955,1041,Salvador (BH),Florianopolis (SC),firstClass,1657.48,2.44,937.77,CloudFy,2019-12-30,2019,12,30,Monday,Hotel K,Salvador (BH),4,263.41,1053.64,2019-12-26,12
104964,1041,Florianopolis (SC),Salvador (BH),premium,1311.38,2.44,937.77,CloudFy,2020-02-27,2020,2,27,Thursday,Hotel K,Salvador (BH),1,263.41,263.41,2020-02-27,2
104964,1041,Salvador (BH),Florianopolis (SC),premium,1321.52,2.44,937.77,CloudFy,2020-02-28,2020,2,28,Friday,Hotel K,Salvador (BH),1,263.41,263.41,2020-02-27,2
104965,1041,Florianopolis (SC),Sao Paulo (SP),firstClass,738.8,1.46,562.14,Rainbow,2020-03-05,2020,3,5,Thursday,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-03-05,3
104965,1041,Sao Paulo (SP),Florianopolis (SC),firstClass,1718.28,1.46,562.14,Rainbow,2020-03-06,2020,3,6,Friday,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-03-05,3
104969,1041,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,549.55,1.21,466.3,Rainbow,2020-04-02,2020,4,2,Thursday,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-04-02,4
104969,1041,Rio de Janeiro (RJ),Florianopolis (SC),firstClass,941.27,1.21,466.3,Rainbow,2020-04-06,2020,4,6,Monday,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-04-02,4
104974,1041,Florianopolis (SC),Campo Grande (MS),economic,478.02,1.49,573.81,CloudFy,2020-05-07,2020,5,7,Thursday,Hotel BW,Campo Grande (MS),4,60.39,241.56,2020-05-07,5
104974,1041,Campo Grande (MS),Florianopolis (SC),economic,808.63,1.49,573.81,CloudFy,2020-05-11,2020,5,11,Monday,Hotel BW,Campo Grande (MS),4,60.39,241.56,2020-05-07,5
104975,1041,Florianopolis (SC),Aracaju (SE),economic,819.41,2.1,808.85,Rainbow,2020-05-14,2020,5,14,Thursday,Hotel Z,Aracaju (SE),2,208.04,416.08,2020-05-14,5
104975,1041,Aracaju (SE),Florianopolis (SC),economic,852.18,2.1,808.85,Rainbow,2020-05-16,2020,5,16,Saturday,Hotel Z,Aracaju (SE),2,208.04,416.08,2020-05-14,5
104977,1041,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,624.89,1.21,466.3,FlyingDrops,2020-05-28,2020,5,28,Thursday,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-05-28,5
104977,1041,Rio de Janeiro (RJ),Florianopolis (SC),firstClass,961.99,1.21,466.3,FlyingDrops,2020-05-29,2020,5,29,Friday,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-05-28,5
104980,1041,Florianopolis (SC),Aracaju (SE),economic,879.1,2.1,808.85,CloudFy,2020-06-18,2020,6,18,Thursday,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-06-18,6
104980,1041,Aracaju (SE),Florianopolis (SC),economic,869.13,2.1,808.85,CloudFy,2020-06-22,2020,6,22,Monday,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-06-18,6
104982,1041,Florianopolis (SC),Sao Paulo (SP),firstClass,738.8,1.46,562.14,Rainbow,2020-07-02,2020,7,2,Thursday,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-07-02,7
104982,1041,Sao Paulo (SP),Florianopolis (SC),firstClass,1718.28,1.46,562.14,Rainbow,2020-07-04,2020,7,4,Saturday,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-07-02,7
104983,1041,Florianopolis (SC),Salvador (BH),economic,898.67,2.44,937.77,CloudFy,2020-07-09,2020,7,9,Thursday,Hotel K,Salvador (BH),2,263.41,526.82,2020-07-09,7
104983,1041,Salvador (BH),Florianopolis (SC),economic,943.15,2.44,937.77,CloudFy,2020-07-11,2020,7,11,Saturday,Hotel K,Salvador (BH),2,263.41,526.82,2020-07-09,7
104985,1041,Florianopolis (SC),Brasilia (DF),firstClass,1127.36,1.66,637.56,CloudFy,2020-07-23,2020,7,23,Thursday,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-07-23,7
104985,1041,Brasilia (DF),Florianopolis (SC),firstClass,1487.52,1.66,637.56,CloudFy,2020-07-25,2020,7,25,Saturday,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-07-23,7
104987,1041,Florianopolis (SC),Campo Grande (MS),premium,714.86,1.49,573.81,Rainbow,2020-08-06,2020,8,6,Thursday,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-08-06,8
104987,1041,Campo Grande (MS),Florianopolis (SC),premium,1030.13,1.49,573.81,Rainbow,2020-08-09,2020,8,9,Sunday,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-08-06,8
104993,1041,Florianopolis (SC),Sao Paulo (SP),economic,427.0,1.46,562.14,Rainbow,2020-09-17,2020,9,17,Thursday,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-09-17,9
104993,1041,Sao Paulo (SP),Florianopolis (SC),economic,908.17,1.46,562.14,Rainbow,2020-09-20,2020,9,20,Sunday,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-09-17,9
105000,1041,Florianopolis (SC),Campo Grande (MS),economic,544.86,1.49,573.81,Rainbow,2020-11-05,2020,11,5,Thursday,Hotel BW,Campo Grande (MS),4,60.39,241.56,2020-11-05,11
105000,1041,Campo Grande (MS),Florianopolis (SC),economic,764.53,1.49,573.81,Rainbow,2020-11-09,2020,11,9,Monday,Hotel BW,Campo Grande (MS),4,60.39,241.56,2020-11-05,11
105002,1041,Florianopolis (SC),Aracaju (SE),firstClass,1582.1,2.1,808.85,Rainbow,2020-11-19,2020,11,19,Thursday,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-11-19,11
105002,1041,Aracaju (SE),Florianopolis (SC),firstClass,1582.41,2.1,808.85,Rainbow,2020-11-20,2020,11,20,Friday,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-11-19,11
105006,1041,Florianopolis (SC),Sao Paulo (SP),economic,427.0,1.46,562.14,Rainbow,2020-12-17,2020,12,17,Thursday,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-12-17,12
105006,1041,Sao Paulo (SP),Florianopolis (SC),economic,908.17,1.46,562.14,Rainbow,2020-12-20,2020,12,20,Sunday,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-12-17,12
105008,1041,Florianopolis (SC),Brasilia (DF),economic,636.51,1.66,637.56,CloudFy,2020-12-31,2020,12,31,Thursday,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-12-31,12
105008,1041,Brasilia (DF),Florianopolis (SC),economic,884.94,1.66,637.56,CloudFy,2021-01-04,2021,1,4,Monday,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-12-31,12
105009,1041,Florianopolis (SC),Salvador (BH),economic,898.67,2.44,937.77,CloudFy,2021-01-07,2021,1,7,Thursday,Hotel K,Salvador (BH),3,263.41,790.23,2021-01-07,1
